yb_1,er_1,yb_2,er_2,radius,UV,VIS,BLUE,GREEN,RED,TOTAL,ABSORPTION,qe
0.583,0.158,0.0,0.0,27.0,1443.749488,5499.998061,474.999839,1924.999322,2818.748985,7512.497352,21656.242177,0.00433
0.786,0.156,0.032,0.0,27.0,2162.499679,7856.248737,831.249846,2362.49962,4206.249335,10556.248295,33037.494642,0.0044
0.886,0.083,0.0,0.0,27.0,4449.999542,10012.498972,1312.499876,2943.749686,4849.999506,14943.748477,54787.494665,0.006094
0.892,0.108,0.0,0.157,27.0,793.749795,3768.749008,399.999917,1249.999658,1968.749471,4918.748696,28749.992104,0.001828
0.684,0.316,0.07,0.0,27.0,818.749626,4774.997908,424.999822,1556.249317,2631.248847,6112.497318,17206.242602,0.002594
0.896,0.104,0.018,0.0,27.0,4006.249528,9924.99888,1424.999832,2874.999682,4874.999447,14674.998315,49631.244177,0.005688
0.382,0.376,0.0,0.0,27.0,293.749657,2156.247511,149.999844,662.499207,1281.248507,2768.746792,7587.491671,0.002118
0.892,0.108,0.0,0.0,27.0,3606.249648,9499.999027,1324.999873,2831.249705,4718.749513,13949.998586,47474.995226,0.005539
0.541,0.459,0.089,0.148,27.0,243.74979,1906.248426,124.999943,549.999511,1149.999023,2393.747921,8943.742442,0.001096
0.484,0.256,0.045,0.0,27.0,749.999393,3424.996576,233.333136,1183.332164,1858.331436,4591.662257,13583.32032,0.002747
0.959,0.041,0,0.0,27.0,6699.999693,10274.999578,1962.499916,2587.499898,4262.499827,17774.999228,90124.996314,0.007073
1.0,0.0,0.011,0.048,27.0,331.249973,806.249925,268.749975,312.499968,131.24999,1212.499894,114424.991189,0.000479
0.913,0.087,0.0,0.0,27.0,3941.666086,9799.998633,1533.333105,2691.666319,4949.999299,14666.6646,56891.658428,0.005793
0.921,0.079,0.0,0.0,27.0,4812.49974,10862.499423,1556.249917,3062.499849,5243.749713,16043.749137,58799.996815,0.00632
0.934,0.066,0.0,0.0,27.0,5199.999634,11481.249188,1668.749878,3087.499792,5656.249585,17124.998786,68824.995082,0.006777
0.661,0.339,0.0,0.199,27.0,274.999862,2406.248929,212.499911,737.499719,1356.249354,2824.998722,11768.744173,0.001272
0.945,0.055,0.028,0.0,27.0,5749.999448,10462.498961,1499.999861,2999.999713,4699.999517,16849.998365,76974.992752,0.006442
0.827,0.048,0.007,0.0,27.0,5224.999543,9841.66582,1724.999847,2808.333094,4291.66629,15708.331955,68474.99389,0.007083
0.948,0.052,0.012,0.0,27.0,6224.999408,11418.748959,1862.49984,3093.749704,5149.999536,18468.748287,78756.242377,0.007235
0.953,0.047,0.0,0.0,27.0,6362.499661,10849.999402,1849.999897,2824.999816,4862.499768,17912.499044,84437.495614,0.007145
0.276,0.348,0.154,0.123,27.0,93.74968,1006.247766,74.999773,437.499129,481.2489,1256.247305,5668.739948,0.00082
0.95,0.05,0.011,0.0,27.0,6481.249399,10762.499005,1593.749847,3049.999734,4887.499532,17668.748371,81649.992509,0.006953
0.957,0.043,0.0,0.0,27.0,5574.999113,10549.99824,1599.999761,2874.999492,4924.99917,16799.99723,87199.984715,0.006751
0.929,0.054,0.01,0.039,27.0,2812.499769,6587.49944,949.99992,1981.249818,3174.999744,9918.749162,56812.495043,0.003798
0.908,0.049,0.011,0.0,27.0,6012.499233,11181.248521,1749.999763,2943.749644,5249.999275,18137.497588,78724.989023,0.007473
0.864,0.136,0.017,0.061,27.0,1687.499721,6012.498922,812.499864,1718.749699,3124.999431,8074.998613,32843.744021,0.0031
0.944,0.056,0.014,0.0,27.0,6249.999631,11583.332661,1758.333232,3058.333166,5399.999684,18499.998929,75874.995665,0.007217
0.949,0.051,0.013,0.0,27.0,5812.499446,11299.998952,1743.74984,3043.749713,5274.999517,17837.498327,78281.242764,0.006966
0.946,0.054,0.012,0.0,27.0,5781.249589,11118.749213,1887.499873,2956.249782,5062.499642,17468.748758,79062.494302,0.006835
0.953,0.047,0.012,0.0,27.0,6237.499424,11024.999013,1837.499841,2699.999752,5074.999552,18024.998374,83574.992612,0.007086
0.768,0.232,0.113,0.0,27.0,1456.249547,6318.74805,618.749806,1737.499499,3562.498864,8218.747465,26668.741536,0.003082
0.954,0.046,0.012,0.0,27.0,5374.999604,9558.332668,1691.666556,2233.333173,4508.333021,15583.332234,84766.660701,0.006122
0.929,0.071,0.029,0.0,27.0,5062.499642,10356.249232,1524.99988,2899.999781,4881.249641,16068.748816,64106.245204,0.006103
0.735,0.265,0.214,0.0,27.0,812.499821,5156.24885,593.749858,1562.499651,2856.249374,6481.248548,23837.494871,0.002223
0.912,0.05,0.0,0.0,27.0,5124.999672,9374.999398,1099.999933,2799.999818,4349.999718,14749.999051,76124.995094,0.006087
0.944,0.056,0.012,0.0,27.0,6124.999582,10916.665915,1699.999888,2949.999799,5133.332977,17949.998766,76691.661419,0.007023
0.943,0.057,0.012,0.0,27.0,5587.499478,10937.498979,1756.249831,3062.499712,4943.749541,17349.998374,74106.243056,0.006776
0.711,0.289,0.362,0.0,27.0,737.499797,4056.248894,387.499912,1268.749619,2243.749394,5262.49851,22587.493939,0.001581
0.594,0.406,0.341,0.0,27.0,468.749751,3368.748131,256.249843,1068.749375,1968.748956,4262.497662,17068.740967,0.001421
0.67,0.33,0.358,0.226,27.0,137.499909,1449.999055,112.499942,462.499689,843.749442,1718.748866,11781.242053,0.000507
0.644,0.356,0.491,0.0,27.0,543.749882,3387.499199,312.499911,1049.999763,1874.999562,4268.748973,19756.245501,0.001194
0.0,0.322,0.418,0.0,27.0,0.0,212.499304,12.499946,81.249736,118.749622,262.499151,4874.98506,0.00018
0.783,0.217,0.538,0.0,27.0,693.749833,3712.499042,356.249932,1256.249664,1931.249471,4731.248804,28137.493486,0.001173
0.773,0.227,0.707,0.0,27.0,549.999854,2993.749299,331.249919,943.749789,1618.749613,3881.249072,28262.493138,0.000854
,,,,,,,,,,,,
