yb_1,er_1,yb_2,er_2,radius,UV,VIS,BLUE,GREEN,RED,TOTAL,ABSORPTION,qe
0.008886,0.499677,0.410313,0.019578,7.594744,224.999882,1168.749343,93.749941,399.999785,649.99963,1556.249142,20474.98773,0.00064
0.009427,0.146732,0.442525,0.556801,20.68014,0,112.499751,24.999934,62.499878,24.999939,137.499726,2874.994925,5.20E-05
0.009612,0.04299,0.147578,0.368794,9.289971,6.24997,337.498886,18.749938,106.249646,206.249331,368.748743,2606.239345,0.000292
0.009668,0.580205,0.171432,0.548317,27.747385,0,124.999502,6.24999,31.24988,87.499631,162.499428,1199.995936,0.000146
0.011845,0.044907,0.04687,0.074661,25.770759,0,62.49764,0,56.248044,6.249595,87.49436,1993.628201,0.000349
0.01211,0.10774,0.389689,0.107622,13.069103,56.249938,568.749407,56.249921,287.499719,218.749768,724.999286,9774.989115,0.000313
0.012321,0.035516,0.010129,0.83938,7.605343,0,81.249593,6.25,37.499825,37.499768,81.249593,756.244743,8.90E-05
0.013161,0.18923,0.444386,0.443239,18.179414,0,181.249575,12.499977,99.999769,68.749829,231.249381,4174.990994,8.40E-05
0.013249,0.077323,0.316762,0.605136,21.890181,6.249991,37.499972,6.249998,18.749986,6.249998,68.749923,1731.246319,3.50E-05
0.013389,0.302603,0.307316,0.092284,19.253385,24.999936,556.248429,12.499957,162.499674,368.748853,674.998135,7056.231942,0.0004
0.014409,0.183963,0.316474,0.215099,30.442924,12.499675,156.24828,6.249961,62.499369,87.498949,218.747596,1556.22989,0.000262
0.01495,0.030207,0.777529,0.081332,32.717689,12.499816,74.999299,0,43.7495,31.249799,131.248361,2568.718363,0.000181
0.015731,0.458663,0.143746,0.75568,26.479143,6.249825,149.999245,6.24999,62.499626,81.249629,168.748935,1056.243142,0.000144
0.016309,0.034378,0.480287,0.031446,23.467997,12.499992,93.749915,6.249993,31.249978,56.249945,106.249908,9612.491907,5.20E-05
0.016636,0.014339,0.025412,0.931724,14.423138,0,31.249849,0,6.249998,24.999851,37.499724,824.995952,3.60E-05
0.017758,0.023619,0.262362,0.434744,7.97333,18.749964,481.249092,24.999941,168.749644,281.249513,562.498989,3793.743464,0.000277
0.018668,0.486779,0.595712,0.284817,28.058152,0,193.749587,6.249984,31.249953,156.24965,206.249557,2681.243822,9.80E-05
0.019629,0.032336,0.28883,0.399331,15.536113,0,224.99957,18.74997,112.499773,93.749827,293.749463,3506.243531,0.000148
0.020476,0.006619,0.492566,0.351282,10.089049,62.499949,487.499533,18.749981,243.74977,206.249808,681.249374,7324.993438,0.000207
0.02089,0.334081,0.09898,0.406936,30.581495,0,131.247036,12.499933,18.749782,99.997321,149.996288,1112.464783,0.00024
0.021096,0.01627,0.024572,0.260918,31.774169,0,81.241239,0,43.74683,37.49441,93.741198,3168.468091,0.000492
0.0217,0.160411,0.162326,0.564865,9.702441,6.249996,199.999392,18.74997,99.999615,81.249807,268.749096,2193.741872,0.000174
0.021987,0.06303,0.077558,0.095127,31.309825,0,131.245508,6.24998,74.996603,49.998925,181.244638,2431.160633,0.000651
0.022471,0.023803,0.007106,0.213214,30.394249,6.249936,49.998608,0,37.498643,12.499964,74.993225,2805.894005,0.000416
0.02376,0.544801,0.122437,0.347102,17.647921,12.499776,387.498189,6.249952,87.499651,293.748586,474.997581,2112.48709,0.000453
0.023962,0.719577,0.793442,0.159203,5.840468,112.499967,856.249751,93.749967,256.249915,481.249875,1068.74969,17899.99443,0.000216
0.024247,0.103477,0.147514,0.000522,27.708243,0,162.499068,0,87.499483,74.999585,193.748696,3262.476819,0.000352
0.024988,0.019381,0.017804,0.354517,16.427345,6.249864,37.499549,0,12.499829,18.749856,37.499549,618.741568,8.60E-05
0.025113,0.263134,0.035413,0.053724,14.883697,24.999477,599.988474,6.249915,231.245308,356.243324,668.736897,2581.205125,0.002469
0.025143,0.029811,0.421967,0.121848,22.62892,6.249984,93.749827,18.749956,49.999901,24.99997,143.749738,5612.488614,7.30E-05
0.025564,0.628025,0.432112,0.05008,6.180579,206.249856,1068.74929,62.49996,399.999733,562.499636,1349.999102,17193.73713,0.000514
0.026828,0.063206,0.251144,0.040857,17.364889,62.499796,318.748971,24.999936,168.749488,124.999547,443.748631,10493.71494,0.000322
0.028109,0.033802,0.013331,0.002224,8.315308,6.249983,168.738579,6.249913,68.744407,93.744259,224.985751,3655.858994,0.003439
0.029829,0.16877,0.14312,0.827279,28.382309,12.499978,193.747766,0,87.49883,106.248935,231.247367,981.239928,0.000248
