yb_1,er_1,tm_1,yb_2,er_2,tm_2,radius,UV,VIS,BLUE,GREEN,RED,TOTAL,ABSORPTION,qe,radRate
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5999.999799439529,91499.99696977503,1424.9999562323856,14899.999512604336,72774.99758318537,95274.99684461558,5699.9998010851095,0.012101332382450043,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2124.999146674428,41474.98274225262,556.2497576382459,10824.99549578698,29318.73780817764,42824.982208277295,1374.999396860198,0.03847363208352095,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.9999744872193,6049.999314129916,99.99998448293798,999.9998796791575,4874.999457401056,6224.9992960503705,574.9999374377107,0.0022528635918643743,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.9995738856259,17199.988632960496,199.99987510292283,2324.9983711519903,14499.99051051328,17674.98832956442,1099.999252508251,0.025727803733140722,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.9993816969348,6724.986710990438,99.99980845418798,1824.9963302488204,4749.990655015025,6974.986175414969,199.99968605827712,0.03564584161381392,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.999975545107,11383.332809796038,274.99998614807106,4291.666463450671,6474.999709627891,11783.332791324725,5091.6664554144245,0.0008361896248628852,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4424.999830814387,80224.9969450742,1574.999950248637,15499.999384946315,61024.99768707789,83149.99682933098,8674.999663994246,0.010902415842685578,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3299.999940097173,63474.99894398502,1474.999977416412,15524.999734315765,45174.99925457566,65799.99890169034,5549.999915899148,0.003443863197077588,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.9999977873223,7049.99994473676,124.999999163313,2374.9999817524126,4199.999966671348,7124.999943681963,7649.999932575416,0.00041262726299830883,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.9999827846843,13993.749509100739,174.99999441670212,2387.499920862549,11174.999604858016,14224.999500460395,2374.999913698273,0.0018260912837459637,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.99999841701398,7499.999917765187,149.99999854185376,1849.9999781245258,5424.9999422944775,7549.999917377871,2499.99997642948,0.0005460350976579141,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1331.249736453012,36843.74297910076,543.7498870535181,15112.497010800518,20843.746149051767,37831.24278335881,1124.9997859997104,0.0452239530407735,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.999999668748707,1637.4999663657327,62.499998466396235,874.9999829501987,593.749987050698,1662.4999660344813,3849.99991346032,0.0002114112818690498,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.2499762657066,8412.49929460901,224.99998013988952,3712.499689314945,4056.2496569732566,8631.249277490524,1493.7498662362977,0.0028490851396255875,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3524.9985037458064,47162.480797162105,1293.7494859399394,14512.493841979885,30193.737960622366,49812.47967395032,4481.248279305742,0.005654318857291074,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2324.9993862629394,43524.98712339764,949.9997619445267,7674.997486327091,34074.99012718928,45024.98676172384,1624.9994837278912,0.027550864558630137,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.99999923123426,10474.999947270211,249.99999862420958,4149.999979201858,5424.999972265427,10649.999946525428,17174.99991940155,0.0001806454895471495,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.9998898315848,10349.998239139195,149.9999678704309,4824.9991767109395,5199.999123581949,10774.998157994904,524.9999234957177,0.03297375867311063,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2531.249973187424,59212.499348638914,924.9999896420802,8974.999902191206,48093.74946934443,60762.4993317153,10962.499880386793,0.002574422442885759,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1524.9999628176924,25624.999264273,399.99998811974007,4174.9998703060455,20549.999417672298,26674.99923841443,1849.9999421302632,0.010671173822477146,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5299.99940395944,44149.995143600805,1281.2498582177288,23343.74750371622,18287.49792181827,48618.74465059586,1006.2498875744309,0.027353570974144925,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99999880282218,13524.999833883283,324.99999594210067,7699.999907088099,4824.999939280655,13624.999832686104,12799.999852259027,0.0005796336926163241,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224.9997008362259,13574.996466926386,374.9998979446221,3549.999082293899,9124.997627650191,14424.996265624288,1849.9995409623489,0.006014050153433695,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2449.9999271559823,56899.998278187435,1299.9999615546867,17024.999486448334,36274.99890073938,58499.99823099413,26624.99920445536,0.0017140986069947776,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99999865408041,4224.999937821419,149.9999977726587,1174.9999836406673,2799.9999579838154,4299.9999364755,2974.9999503176796,0.0003072339301164436,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2831.2498854651544,47612.498215133404,918.7499670293697,7693.749708102833,37968.74858203557,49418.748142626464,2343.7499088333257,0.02634612821809582,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.9999311783873,16149.998648843417,449.99996068232775,4074.9996704032246,11249.999047536294,16824.998586404578,2674.9997914277046,0.007329478029950181,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99999978991936,14249.99993699878,224.99999900343846,7999.999964644554,5124.999977314704,14249.99993699878,13399.999939928119,0.0002934495874257296,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.24991651475284,7324.9979415205935,112.49995750552046,1024.999731956841,6043.748288471085,7543.747893738172,449.9998778710779,0.017795798202988194,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.9999956368642,17656.24970019869,387.4999947216897,10137.499823698707,5931.2499009517105,17812.49969765424,7018.749881020082,0.0011280271200944322,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.24999843486643,4418.749852718367,56.249997864408016,2224.9999270967346,1868.7499372442326,4456.249852291249,4624.999854469864,0.00041053692194801785,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499.9999768810535,43781.24928758984,612.4999899682114,25993.749576867223,14687.499759609163,45043.749267664694,4762.499920270129,0.004402229518284185,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2249.999674158528,57249.99186426443,899.9998775305547,8074.998847557702,47274.99328589075,58749.99164893364,5074.999268061133,0.007021359872327749,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.9999744167237,19137.49909220175,356.24998416146803,8293.749608341477,10256.249508271083,19568.749072180948,3224.9998295381465,0.0034525231222585825,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.9999968712171,9849.999952541473,274.99999844623176,1649.999993120103,7599.999962997251,10224.999950468331,2874.99998674534,0.0005233659210814251,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.2499920169183,21887.49978259019,881.2499901128334,10874.9998930214,8793.749911435716,22431.2497764233,9906.249901119234,0.0009738831618771982,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.74999734174716,6056.2498548848425,68.74999892883778,2218.749949028581,3549.999912272907,6149.999852678917,4187.49989104536,0.0004117954286048467,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.249999965556284,274.99999152625367,6.249999995856256,168.7499950408194,74.99999751562297,281.2499914918099,506.2499842764811,8.788255776960559e-05,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1649.9999422664882,36281.24869287833,643.7499728524766,18168.74934659404,15774.999435747368,37587.4986486184,3456.249878847182,0.0057942529588768795,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.9997779857679,23006.24518435547,412.4999080442375,7543.748397416529,14318.74703369623,23781.24502365471,6312.4987013120835,0.0069704219576828255,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2749.999928249706,54868.74880723688,768.749984153448,16224.999651391043,35881.24921877056,56718.74875998983,22237.4995266413,0.0016920811354100007,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99999859882105,5574.999909625617,124.99999927092993,3299.99994327004,1924.9999709295394,5624.999908224438,7449.999869333559,0.0006642870435887156,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.9997178945755,4056.2457593788113,49.9999480452686,606.2493803942443,3343.7464908618317,4199.99553719592,293.7496572045585,0.027476796182918036,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3081.2499171488344,61406.24836537724,881.249974753139,7724.999789083659,51699.9986318588,63406.24831260736,5074.999855888136,0.008564759125366084,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.9999985891942,15874.999936440914,249.99999910036217,5374.999976901963,9849.99996144129,16249.999935302063,10374.999956260752,0.0003540787144164727,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6556.249765560313,67862.49754720365,2031.2499255926082,36506.248676562696,26056.249055082262,73556.24733672205,3449.9998780205447,0.008614064441292684,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99999848711698,5924.999822769335,124.99999556546635,1849.999952936704,3799.9998751689172,5999.999821625161,2499.999923296658,0.0008663696946989303,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5849.999627450611,109524.9931964837,1299.9999101676576,15674.999060846267,90699.99434243939,113649.99293698576,7124.999603080293,0.014985051189957136,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.7499365970748,8287.498812995738,306.24996253152915,1999.999725208936,5731.249156243423,8618.748765412425,2406.249648936473,0.0023032930938385395,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.99999504623,13366.666417497512,349.9999931531023,6566.6665435032355,5608.33322948811,13591.6664131823,11308.333128992253,0.0006430487843268408,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.2499974402192,8637.499854594047,299.99999439340684,4668.749922803795,3049.9999481203254,8737.49985237015,11487.499810279789,0.0002970038303749867,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.99999859573474,2274.9999194170778,49.99999929660863,899.999961219187,1274.9999603908823,2299.9999180128125,2299.9999221829867,0.000223640230247048,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2449.9992861843502,34574.98939521206,799.9997044371992,5624.9981206478,27349.991791475273,36224.988902744626,1574.9994849607206,0.02644546637415381,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.999999819163115,1899.9999936733152,149.999999382383,974.9999968077072,774.9999974832251,1924.9999934924783,5924.99998128579,9.881372200118802e-05,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.99990598294517,15624.995191162023,249.99990718744053,4449.998573636005,10799.99674804687,15899.995134853261,1474.9995498140822,0.00784710480919354,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849.9999936894935,18374.99994360335,799.9999972885713,8624.999973539941,8174.999975350045,19974.99993777267,5099.99998387195,0.000991172486335285,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.9999154067153,15724.997604108807,99.99998598398089,4049.999379230894,11299.998282555653,15999.99755560276,1649.9997207496292,0.004215157462387669,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4874.999757712706,89999.99573082555,2249.999892049189,14649.999297742277,71499.9966113725,93299.99555836916,4599.999783300648,0.023646294034008957,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.999999689513274,5449.999971161458,74.99999961209411,1849.9999904694653,3374.999981891063,5474.999971015384,4074.999977782191,0.00028331653703729537,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.249999421853651,237.49995895343005,6.249998820030169,118.74997938714185,106.24998132440442,237.49995895343005,437.49993061058626,9.702540381851242e-05,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.7496000053713,37193.7420029049,656.2498487867471,8856.248014395052,27024.994271333802,38487.4917336339,1574.9996496810702,0.03285686088147125,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1381.2499578026532,12449.99964864979,449.9999913770717,5312.499851143774,5843.74983265867,13599.999612854363,21574.999384954914,0.00022467974871452816,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.24999878970843,12512.499871817705,174.9999982465172,6581.249933202932,4681.249951906803,12643.749870835383,26099.999726853515,0.00023899029146380468,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.4999928478124,12881.249735823025,174.99999469026045,6462.499869732653,5481.24988745946,13087.499730431813,11912.49973817438,0.0005955589056194007,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6424.999419831129,105024.98986667827,1574.9998639651735,18674.99825515837,82349.9919693427,109024.9895082974,4624.999611211403,0.030271058116066715,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1606.2494266679314,39737.484781358806,643.7497481430394,12962.495168597712,25587.490068584757,40812.484401717105,1256.2495523067028,0.03941071027195177,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1218.7499794591577,26056.249536259184,599.9999876414829,12487.499781247161,12043.749782215711,26949.999521359856,3768.749932686713,0.003036405886642999,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.999999740938314,8924.999923654324,274.99999738695766,4749.999958565362,3399.9999718768236,8924.999923654324,14249.9998770087,0.0002009749254413214,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99999974677114,3499.999961170974,49.999999141683325,924.9999903547191,2399.9999738462225,3549.9999609177453,3674.9999574608496,0.0003223477815034463,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1149.999969035436,28424.999170203697,462.4999860814302,9187.499735914625,18281.249460601444,29243.749147825416,4068.7498850927414,0.0050542038788577315,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.99999961961919,3599.999968382503,99.99999935291142,1849.9999847255272,1399.999986411955,3624.9999680021224,11149.999901702435,0.00011999020218374695,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.999989600783415,1374.9998454327317,0.0,749.9999093281972,624.9999361045345,1424.9998350335152,24.999994261988846,0.031370391391115346,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224.9999599579646,32324.999076795197,849.9999759413962,6599.999795979126,24274.999324811222,33174.99904930095,3774.999883760517,0.006585542584894586,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2074.999984197202,37624.999725146234,699.9999945952566,9274.999931717011,26174.99981043206,38874.99971600684,8799.99993330617,0.0028042220221897456,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99999917879104,1449.9999815606457,24.999999853141748,849.9999886687185,424.999994376548,1499.9999807394365,5624.999929633376,6.493225401123049e-05,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.9999909840056,17574.999706391925,474.99999079779326,9749.999836321966,6149.999896618898,18024.999698062034,3949.99993385125,0.001077441278783488,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1374.9999911658053,36274.999767094014,774.9999947252821,10524.999932237017,24474.999842870373,37174.99976098469,3249.999979636086,0.0032302983302410033,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.9999719258191,19374.99921094001,249.9999962339203,6724.9997497269815,11724.999485449287,19824.999187974892,8424.999639899808,0.0035877969704249833,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.2497988380497,16543.74410467716,256.24991892623314,10093.746404610923,5899.997894234105,16931.24395965052,2343.7491232383004,0.010244716004570031,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3499.9999150107246,65324.998308334245,974.9999761413214,11499.999698419791,51399.99866917514,67524.99825489118,4474.999877445817,0.010604424726578859,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.9999637901132,11324.999110890669,199.99998457297278,4124.999674157743,6649.999479382414,11624.999086552201,3324.999739863457,0.00212450999240864,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2856.2499426246945,65031.248635594595,1356.2499716247485,17968.749623137526,44487.499062559116,67056.24859288635,9918.749799004661,0.004632060123682443,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99999918290233,3349.999957113831,93.74999840375153,1749.9999780656653,1362.4999825069594,3393.749956325863,6749.999912968754,0.00019411436654763643,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.99990335804443,0.0,49.9999947720175,249.99990858602695,299.99990335804443,0.0,0.01368301120614251,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.9999835327821,3718.749552122328,81.24999215296016,587.4999244176299,2993.7496405982865,3837.4995407016586,149.99998162725112,0.021678494522224805,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1074.999996847865,0.0,699.9999978093317,274.9999994356004,1074.999996847865,7399.999977320405,3.202612140363775e-05,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2118.7499119763725,22637.49912293638,962.4999618542225,7237.499725819521,13662.499466547919,24356.24905157115,1999.9999250263024,0.004961607065934894,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,837.4999302031041,16124.998587133792,312.49997672425906,5643.749496183375,9612.499159507093,16737.49853717488,3299.9997148551465,0.002877091877282521,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99999924970099,1499.9999654807893,24.99999971898254,599.9999863925061,849.9999802418853,1549.9999647304903,2099.999951350728,0.00015661746701122793,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.99999924714362,5799.999964208597,74.99999957119161,1449.9999912669184,4149.999973948747,5874.999963695794,5399.999966954455,0.0003116987848824858,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.999994214143193,6.249999003688687,0.0,18.749995210454507,24.999994214143193,149.9999628827193,2.3205491618606788e-05,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224.998997477833,28899.97656119102,449.9996552659767,8549.992877587292,19474.98436486915,29749.975862727482,1074.9991662938794,0.03888380658104373,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.999886598664155,1524.9956814752422,24.999956478589297,1049.9967337676726,299.9992931466301,1549.9956379538316,1499.9954782581672,0.007808567200813106,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,13781.248633865494,111374.98966247308,4587.49957259154,41618.74615519734,60324.994405300626,122143.73858424721,10287.499068897467,0.00532265188391828,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.9999776397774,12274.999490537595,418.7499828539448,2737.499881850667,8968.749632404182,12737.49947457982,924.9999590204843,0.004016879566032928,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.999999878002825,1924.9999837594592,24.999999458853516,474.99999445185597,1399.9999899190734,1974.999983637462,1524.999988935538,0.0002354975258465178,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1874.9999532303154,59149.99842409302,999.9999743649263,21224.999432936893,35174.9990666649,60424.998396841904,9924.999736364676,0.004516887404395398,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.9999907034659,16824.999628599235,224.99999432579432,2674.999937833425,13574.999702625975,17149.999621987776,4099.999908722901,0.0012147333345774924,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.9999648070899,17474.99940541864,449.99998650155885,3924.999862814918,12849.999564972355,18224.999378093384,1074.999962545347,0.024749618054780674,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2524.9998506728566,54499.99673871189,1224.9999220524494,9424.9994394142,42974.99742936263,56224.99663666087,3574.999786769569,0.011973083193730333,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.49994580798341,649.9992140332215,18.74996861347913,449.9994916965796,149.99978327564565,687.4991598412049,31.24996617774644,0.011407237622366522,0.0
