yb_1,er_1,yb_2,er_2,radius,UV,VIS,BLUE,GREEN,RED,TOTAL,ABSORPTION,qe
0.798,0.202,0.023,0.0,17.0,2524.999018,7093.747213,868.749666,1812.499299,4037.498412,10018.746087,13506.244652,0.01466
0.483,0.517,0.245,0.0,17.0,1393.74885,6106.245072,349.999715,1537.498728,3887.49685,7968.743498,16499.985736,0.004749
0.405,0.595,0.065,0.0,17.0,981.247915,4874.99007,368.749246,1162.497729,3112.493633,6174.987474,7637.48405,0.008897
0.314,0.686,0.351,0.0,17.0,1218.749207,5462.496564,368.749773,1268.749181,3537.4978,7124.995541,17256.238921,0.003322
0.026,0.529,0.336,0.0,17.0,406.249784,2856.248408,112.499935,812.499521,1837.499002,3549.998021,16874.990595,0.00194
0.464,0.536,0.502,0.0,17.0,949.999709,4856.248378,256.249915,1312.499579,3049.99896,6093.748005,23124.992724,0.002015
0.326,0.674,0.343,0.226,17.0,99.999913,1699.99886,124.99991,456.249645,1062.499349,1987.498673,7299.995402,0.000842
0.568,0.432,0.317,0.0,17.0,1599.999101,5899.996901,531.249716,1574.999136,3518.748174,7874.995746,21093.738136,0.003754
0.811,0.189,0.092,0.056,17.0,1687.499019,5618.74666,481.249711,1712.499012,3187.49809,7837.4954,15431.241046,0.00705
0.516,0.484,0.203,0.0,17.0,1681.249085,6762.496022,624.999677,1781.248909,3987.497625,8843.744826,16731.240374,0.006009
0.785,0.215,0.161,0.0,17.0,2581.24884,7031.24666,737.499668,1906.249075,3924.998099,9931.24531,22031.239751,0.007157
0.777,0.223,0.151,0.0,17.0,2406.24867,6693.746441,674.999625,1718.749018,3831.248017,9456.244834,20037.488674,0.007092
0.793,0.207,0.05,0.0,17.0,2768.749093,7462.497525,768.749738,1962.499391,4149.998599,10499.996566,15912.494582,0.012868
0.818,0.182,0.119,0.0,17.0,2668.749126,7012.497562,674.999768,1918.749339,3962.498622,10143.746565,20949.99325,0.008581
0.799,0.201,0.065,0.0,17.0,2587.498093,6862.495053,812.499438,1981.248557,3568.747385,9881.242707,16499.987728,0.010998
0.769,0.231,0.0,0.0,17.0,2356.247996,6362.494745,718.749398,1631.248667,3518.747116,8906.242644,10418.741473,0.015908
0.816,0.184,0.12,0.0,17.0,2849.99873,7099.996846,743.7497,1849.999204,4012.498181,10381.245368,21737.490317,0.008768
0.82,0.18,0.12,0.0,17.0,2743.748571,7262.496009,868.749432,2006.248926,3868.747913,10243.744419,22049.987913,0.008633
0.731,0.165,0.094,0.0,17.0,2724.997545,6668.744066,812.499317,1818.748347,3437.496938,9693.741291,19737.482127,0.009792
0.735,0.164,0.097,0.0,17.0,2649.998704,6812.496753,781.249633,2012.499082,3531.248247,9843.745235,20081.240478,0.009798
0.814,0.186,0.112,0.0,17.0,2937.498347,7437.495728,981.24944,1974.998955,3856.247676,10781.243931,20731.238564,0.009438
0.816,0.184,0.113,0.0,17.0,3137.498461,7818.745949,818.749575,2018.748977,4256.247752,11331.24422,21412.489241,0.009893
0.836,0.164,0.131,0.0,17.0,2824.99795,7293.744849,893.749338,1868.748684,3937.497178,10474.992453,23749.983165,0.008422
0.824,0.176,0.114,0.0,17.0,2774.998028,7374.995009,849.999436,2108.331809,3808.3309,10449.992831,21499.985394,0.009034
0.829,0.171,0.123,0.0,17.0,2818.749287,7218.748155,874.99977,1981.249494,3762.499048,10431.247333,21837.494512,0.008692
0.808,0.192,0.066,0.0,17.0,2737.498297,7443.745205,893.749502,1906.248736,4137.497268,10681.24315,16806.240261,0.011806
0.168,0.832,0.108,0.0,17.0,562.499445,3843.746486,206.249852,856.249266,2649.99749,4718.745707,8324.992501,0.006057
0.159,0.841,0.574,0.0,17.0,593.749808,4668.748427,262.49993,1093.749582,3118.74897,5499.998161,20962.492901,0.001701
0.773,0.227,0.123,0.0,17.0,2806.247826,7056.245045,749.999523,1999.99855,3824.997376,10237.492634,19556.235719,0.008662
0.748,0.252,0.106,0.0,17.0,2243.749088,7018.747052,843.749673,1787.499312,3962.498251,9737.495929,17243.743109,0.008992
0.375,0.625,0.835,0.0,17.0,681.249864,3781.249248,187.499969,812.499828,2599.99948,4781.249079,30331.244102,0.001007
0.768,0.232,0.0,0.0,17.0,2356.247996,6362.494745,718.749398,1631.248667,3518.747116,8906.242644,10418.741473,0.015908
0.727,0.172,0.066,0.0,17.0,2568.748998,6599.997392,818.749668,1824.999251,3474.998643,9731.246186,16131.243442,0.011506
0.794,0.206,0.012,0.0,17.0,2381.248278,6531.245163,687.499472,1824.998639,3512.49742,9168.743245,11818.741751,0.014501
0.812,0.188,0.147,0.0,17.0,2308.332044,6733.330279,799.999638,1724.999363,3758.331483,9308.328809,22374.989641,0.007017
0.734,0.166,0.09,0.0,17.0,2624.998313,6349.995644,668.749474,1799.998817,3406.247683,9424.993754,18774.987367,0.009721
0.808,0.192,0.068,0.0,17.0,2699.998827,7099.996843,816.666316,1941.665835,3858.331539,10208.328715,17199.99252,0.011139
0.74,0.163,0.104,0.0,17.0,2587.498831,6962.497031,768.749696,2037.499146,3568.748506,9943.745737,20387.49074,0.009529
0.0,0.775,1.0,0.0,17.0,418.749932,3087.499414,99.999993,718.749852,2143.749589,3749.999298,31118.744141,0.000699
0.0,0.446,0.885,0.0,17.0,187.499974,1712.499757,124.999978,487.499931,1062.499853,2031.24971,29568.745805,0.000431
0.806,0.194,0.042,0.0,17.0,2887.498622,7299.996574,799.999618,1918.749097,4018.748112,10512.495032,15306.242767,0.013433
0.792,0.208,0.0,0.0,17.0,2599.997991,6556.24549,681.249622,1768.748708,3624.997516,9443.743307,11031.242585,0.016554
0.809,0.191,0.056,0.0,17.0,2893.748541,7374.996429,787.499629,1974.999057,4006.248059,10649.994816,16412.491743,0.012464
0.819,0.181,0.094,0.0,17.0,3056.248192,7412.495802,974.999455,2018.748854,3837.497871,10831.243794,20937.488359,0.010315
0.827,0.173,0.11,0.0,17.0,3174.998252,7093.74628,893.749597,1937.498953,3581.24817,10624.994354,21587.488838,0.009361
0.824,0.176,0.097,0.0,17.0,2881.249139,6974.997979,818.749725,1981.249461,3612.498978,10224.997006,19612.493793,0.009574
0.828,0.172,0.108,0.0,17.0,2999.998601,7481.246406,912.499544,2056.249014,4012.498075,10774.994883,21787.489559,0.009601
0.82,0.18,0.072,0.0,17.0,2968.748221,7068.745927,787.499546,1987.498869,3712.497876,10337.494046,18506.23987,0.01099
0.824,0.176,0.09,0.0,17.0,2912.498598,7474.996269,793.749593,2024.999038,4118.74791,10693.744724,20637.490007,0.01036
0.836,0.164,0.122,0.0,17.0,2906.247923,7162.494908,787.49945,1937.498687,3862.497158,10243.742663,22893.733847,0.00849
0.815,0.185,0.049,0.0,17.0,2937.498254,7112.496015,887.499521,1924.998912,3818.747867,10543.744051,15874.990894,0.012842
0.834,0.166,0.115,0.0,17.0,3099.99875,7143.747014,874.999668,1862.499221,3818.748371,10606.245588,22487.490356,0.009102
